user_id,project_id,shown_at,session_depth,topic_match_score,required_skill_match_score,gained_skill_match_score,role_skill_match_score,readiness_score,open,like,share,long_view,skip_fast,disengage
user_0073,project_0098,2026-02-05T21:07:05.080920+00:00,41,1.2562,0.0,1.2127,0.0,0.3638,1,1,0,1,1,0
user_0163,project_0052,2026-02-05T21:14:05.080920+00:00,15,0.782,0.0,0.8954,0.0,0.2686,0,0,1,1,1,1
user_0054,project_0015,2026-02-05T21:22:05.080920+00:00,28,1.9612,1.3602,0.0,0.0,0.9521,1,1,1,0,0,0
user_0183,project_0028,2026-02-05T21:24:05.080920+00:00,6,1.2589,1.5219,0.9383,0.845,1.3468,1,0,1,1,0,0
user_0172,project_0104,2026-02-05T21:24:05.080920+00:00,37,0.0,0.0,1.1229,0.0,0.3369,0,0,0,1,1,0
user_0220,project_0094,2026-02-05T21:25:05.080920+00:00,14,2.3162,3.8378,1.195,3.7584,3.045,1,1,1,1,0,0
user_0127,project_0034,2026-02-05T21:28:05.080920+00:00,5,0.8802,0.0,0.0,0.0,0.0,1,1,1,0,1,1
user_0215,project_0097,2026-02-05T21:30:05.080920+00:00,27,2.1551,0.839,0.0,0.839,0.5873,0,1,0,1,0,1
user_0117,project_0003,2026-02-05T21:36:05.080920+00:00,35,0.7653,0.9948,0.0,2.0661,0.6964,1,0,0,1,0,1
user_0054,project_0080,2026-02-05T21:38:05.080920+00:00,18,0.0,1.5246,1.5013,3.0259,1.5176,0,1,0,1,0,0
user_0276,project_0076,2026-02-05T21:40:05.080920+00:00,23,0.0,0.0,0.0,1.3996,0.0,0,0,1,1,0,1
user_0198,project_0053,2026-02-05T21:40:05.080920+00:00,42,1.7267,0.0,1.6359,0.0,0.4908,1,0,1,1,1,0
user_0179,project_0000,2026-02-05T21:47:05.080920+00:00,7,0.9394,0.0,1.9052,0.0,0.5716,1,0,1,0,0,0
user_0219,project_0043,2026-02-05T21:51:05.080920+00:00,35,0.8747,1.3161,0.0,1.3161,0.9213,1,1,0,1,0,0
user_0222,project_0072,2026-02-05T21:54:05.080920+00:00,11,0.0,2.5734,0.6782,0.0,2.0048,0,0,1,1,0,1
user_0268,project_0118,2026-02-05T21:55:05.080920+00:00,43,0.0,2.0737,1.5684,0.96,1.9221,1,1,1,1,0,1
user_0217,project_0075,2026-02-05T21:59:05.080920+00:00,37,1.4229,1.1413,2.0828,1.1413,1.4237,0,1,1,0,0,0
user_0103,project_0104,2026-02-05T21:59:05.080920+00:00,37,2.0909,1.2719,0.0,1.2719,0.8903,1,1,0,1,0,1
user_0155,project_0044,2026-02-05T22:00:05.080920+00:00,10,1.1078,1.5257,0.0,1.5257,1.068,1,1,1,1,0,0
user_0200,project_0063,2026-02-05T22:01:05.080920+00:00,43,3.3549,1.0971,0.0,1.0971,0.768,1,1,1,1,0,0
user_0071,project_0078,2026-02-05T22:03:05.080920+00:00,40,1.3239,0.9739,1.0513,2.0252,0.9971,1,1,0,1,1,1
user_0159,project_0024,2026-02-05T22:09:05.080920+00:00,28,1.3097,2.2083,1.0047,1.6949,1.8472,1,1,1,1,0,0
user_0223,project_0059,2026-02-05T22:12:05.080920+00:00,6,1.0386,0.67,1.0686,0.67,0.7896,0,1,1,0,0,0
user_0004,project_0039,2026-02-05T22:15:05.080920+00:00,16,1.3474,2.1384,2.2555,2.1384,2.1735,1,1,1,1,1,0
user_0137,project_0115,2026-02-05T22:16:05.080920+00:00,33,0.8437,0.8006,2.3852,0.8006,1.276,1,1,0,0,1,1
user_0228,project_0011,2026-02-05T22:18:05.080920+00:00,19,1.4128,0.9655,1.046,0.0,0.9896,0,1,1,1,0,1
user_0205,project_0092,2026-02-05T22:20:05.080920+00:00,20,1.11,0.8344,1.1539,1.9883,0.9302,1,1,0,0,0,1
user_0261,project_0051,2026-02-05T22:27:05.080920+00:00,19,0.0,0.8953,0.0,0.7348,0.6267,1,0,1,1,1,1
user_0237,project_0013,2026-02-05T22:28:05.080920+00:00,10,1.1418,0.7455,0.0,0.0,0.5219,0,0,1,0,0,1
user_0235,project_0001,2026-02-05T22:31:05.080920+00:00,19,0.0,1.5601,0.0,0.0,1.0921,0,0,0,1,1,1
user_0037,project_0017,2026-02-05T22:33:05.080920+00:00,4,0.0,0.0,1.5456,0.0,0.4637,1,0,0,0,1,0
user_0025,project_0105,2026-02-05T22:37:05.080920+00:00,3,1.2387,2.6965,1.488,2.0063,2.334,1,1,1,1,0,0
user_0039,project_0020,2026-02-05T22:44:05.080920+00:00,7,1.0443,0.0,1.6092,1.6092,0.4828,0,0,0,1,1,0
user_0208,project_0030,2026-02-05T22:53:05.080920+00:00,25,0.0,0.0,2.5849,0.0,0.7755,0,1,1,1,1,0
user_0162,project_0050,2026-02-05T22:54:05.080920+00:00,29,1.4191,0.0,1.1152,0.0,0.3346,0,1,0,0,1,0
user_0265,project_0109,2026-02-05T22:56:05.080920+00:00,1,1.3889,1.5336,1.9994,2.3863,1.6733,1,1,1,1,0,1
user_0242,project_0063,2026-02-05T22:58:05.080920+00:00,36,2.1416,0.7675,1.5346,0.0,0.9976,0,0,0,0,0,0
user_0188,project_0030,2026-02-05T22:58:05.080920+00:00,18,0.0,0.9738,2.6033,0.9738,1.4627,0,1,0,0,0,0
user_0051,project_0086,2026-02-05T22:58:05.080920+00:00,18,1.1154,0.0,2.0278,0.0,0.6083,0,1,0,1,1,1
user_0172,project_0103,2026-02-05T23:05:05.080920+00:00,36,1.3253,0.0,0.0,1.213,0.0,0,0,0,0,1,1
user_0134,project_0063,2026-02-05T23:10:05.080920+00:00,34,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
user_0080,project_0001,2026-02-05T23:20:05.080920+00:00,17,2.1784,1.5489,1.1935,1.1935,1.4423,1,0,1,0,0,1
user_0156,project_0088,2026-02-05T23:22:05.080920+00:00,41,1.3747,0.8997,1.622,1.7201,1.1164,0,1,0,1,1,1
user_0223,project_0058,2026-02-05T23:23:05.080920+00:00,28,0.0,1.0686,0.67,0.67,0.949,1,1,0,0,1,0
user_0178,project_0101,2026-02-05T23:32:05.080920+00:00,14,1.0232,0.9077,0.8199,0.9077,0.8814,1,1,1,0,1,1
user_0103,project_0034,2026-02-05T23:35:05.080920+00:00,36,1.9094,0.0,1.2719,1.2719,0.3816,0,1,0,0,0,1
user_0032,project_0086,2026-02-05T23:40:05.080920+00:00,23,1.1963,0.0,2.6024,1.3202,0.7807,0,1,1,1,1,0
user_0005,project_0037,2026-02-05T23:44:05.080920+00:00,21,0.9611,0.768,0.7376,1.7494,0.7589,0,0,0,0,0,0
user_0143,project_0006,2026-02-05T23:48:05.080920+00:00,36,0.9868,0.0,2.499,0.0,0.7497,1,0,0,1,1,1
user_0102,project_0045,2026-02-05T23:49:05.080920+00:00,23,1.861,0.0,0.8035,1.4466,0.241,1,0,1,0,1,0
user_0263,project_0074,2026-02-05T23:57:05.080920+00:00,12,0.7511,2.0943,4.1239,0.6745,2.7032,1,1,1,1,1,1
user_0230,project_0046,2026-02-06T00:03:05.080920+00:00,10,0.0,1.6404,0.0,1.6404,1.1483,1,1,0,0,0,0
user_0063,project_0052,2026-02-06T00:09:05.080920+00:00,3,2.2298,1.6308,0.0,0.0,1.1416,0,0,1,0,0,0
user_0267,project_0023,2026-02-06T00:13:05.080920+00:00,43,0.9816,0.0,2.2198,0.9229,0.6659,0,1,0,0,0,1
user_0292,project_0016,2026-02-06T00:27:05.080920+00:00,44,2.3063,0.8112,0.7055,0.8186,0.7795,1,1,1,1,0,0
user_0043,project_0108,2026-02-06T00:29:05.080920+00:00,40,0.0,1.8094,0.0,2.3423,1.2666,0,0,1,1,1,1
user_0181,project_0025,2026-02-06T00:32:05.080920+00:00,23,0.0,1.84,0.9817,1.9856,1.5825,1,0,0,1,0,0
user_0228,project_0089,2026-02-06T00:33:05.080920+00:00,2,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1
user_0100,project_0045,2026-02-06T00:33:05.080920+00:00,14,0.0,2.6796,1.36,1.394,2.2837,1,1,1,1,1,0
user_0068,project_0041,2026-02-06T00:37:05.080920+00:00,23,2.5774,0.6766,0.0,0.6766,0.4736,1,1,0,0,0,1
user_0233,project_0058,2026-02-06T00:39:05.080920+00:00,9,0.0,0.0,2.6852,1.13,0.8056,1,0,0,0,1,0
user_0286,project_0018,2026-02-06T00:42:05.080920+00:00,4,1.2338,0.0,0.0,0.0,0.0,1,0,0,1,1,0
user_0047,project_0099,2026-02-06T00:45:05.080920+00:00,2,2.3815,1.5239,0.0,2.4276,1.0667,0,0,1,1,0,1
user_0111,project_0041,2026-02-06T00:57:05.080920+00:00,9,0.822,1.946,0.8736,1.2534,1.6243,1,1,1,0,0,0
user_0256,project_0091,2026-02-06T01:03:05.080920+00:00,30,0.0,0.0,1.2258,0.0,0.3677,0,0,0,1,0,1
user_0189,project_0016,2026-02-06T01:05:05.080920+00:00,39,0.0,0.0,1.0834,0.0,0.325,1,0,0,0,0,0
user_0103,project_0042,2026-02-06T01:09:05.080920+00:00,18,2.0909,1.2719,0.0,1.2719,0.8903,1,1,0,0,1,0
user_0055,project_0083,2026-02-06T01:09:05.080920+00:00,10,0.0,0.8136,1.6032,0.7757,1.0505,1,0,0,1,0,1
user_0053,project_0111,2026-02-06T01:11:05.080920+00:00,40,1.2646,1.0549,0.0,0.0,0.7384,0,0,0,0,0,0
user_0052,project_0014,2026-02-06T01:16:05.080920+00:00,40,2.8203,1.6324,2.5575,0.0,1.9099,0,0,0,1,0,1
user_0251,project_0086,2026-02-06T01:20:05.080920+00:00,34,0.0,2.2006,0.8329,1.4823,1.7903,0,0,0,0,1,0
user_0037,project_0047,2026-02-06T01:22:05.080920+00:00,12,1.8634,3.5468,0.0,2.2252,2.4828,1,0,1,1,0,0
user_0032,project_0005,2026-02-06T01:25:05.080920+00:00,33,1.2044,1.3202,2.121,1.3202,1.5604,1,1,0,1,0,0
user_0140,project_0104,2026-02-06T01:28:05.080920+00:00,12,2.4722,0.0,1.4782,0.0,0.4435,1,0,1,1,1,0
user_0050,project_0011,2026-02-06T01:30:05.080920+00:00,5,1.1567,0.0,2.4321,0.0,0.7296,0,1,0,0,0,0
user_0210,project_0078,2026-02-06T01:43:05.080920+00:00,34,0.0,0.8085,1.0671,0.8085,0.8861,1,0,1,0,0,1
user_0278,project_0021,2026-02-06T01:54:05.080920+00:00,33,1.2154,1.0522,1.8902,1.0522,1.3036,0,0,0,1,1,1
user_0086,project_0004,2026-02-06T01:57:05.080920+00:00,26,1.4192,0.9413,0.8044,0.0,0.9002,1,1,1,1,0,0
user_0110,project_0060,2026-02-06T01:57:05.080920+00:00,16,0.0,0.0,1.8247,0.0,0.5474,0,0,0,1,1,1
user_0083,project_0044,2026-02-06T02:03:05.080920+00:00,5,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1
user_0193,project_0047,2026-02-06T02:30:05.080920+00:00,16,2.1418,0.0,1.3279,1.1306,0.3984,1,0,0,0,0,0
user_0180,project_0094,2026-02-06T02:32:05.080920+00:00,24,0.0,1.4269,1.411,1.411,1.4221,1,1,0,0,1,0
user_0029,project_0069,2026-02-06T02:38:05.080920+00:00,40,0.8311,1.948,0.9306,0.9639,1.6428,0,1,0,1,1,0
user_0107,project_0046,2026-02-06T02:40:05.080920+00:00,35,1.12,3.2706,1.4828,3.1184,2.7343,1,1,1,0,0,0
user_0213,project_0093,2026-02-06T02:44:05.080920+00:00,26,0.0,1.7844,0.0,1.7844,1.2491,0,1,1,1,1,1
user_0228,project_0059,2026-02-06T02:45:05.080920+00:00,1,1.4128,0.9655,1.046,0.0,0.9896,0,0,1,1,0,1
user_0200,project_0041,2026-02-06T02:48:05.080920+00:00,8,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1
user_0182,project_0015,2026-02-06T02:48:05.080920+00:00,19,0.8036,2.9974,1.322,2.9954,2.4948,1,0,0,1,1,0
user_0219,project_0019,2026-02-06T02:52:05.080920+00:00,2,0.8747,1.3161,0.0,1.3161,0.9213,1,0,1,1,0,0
user_0137,project_0041,2026-02-06T02:56:05.080920+00:00,45,0.8437,0.0,0.8875,0.0,0.2662,0,0,1,0,1,1
user_0298,project_0088,2026-02-06T03:00:05.080920+00:00,38,0.0,2.3652,0.9518,1.5895,1.9412,1,1,1,0,0,0
user_0261,project_0093,2026-02-06T03:23:05.080920+00:00,36,0.959,0.7348,2.3085,0.7348,1.2069,1,1,0,1,0,1
user_0045,project_0115,2026-02-06T03:23:05.080920+00:00,34,1.0398,0.0,0.7281,0.0,0.2184,1,0,0,1,1,0
user_0029,project_0026,2026-02-06T03:32:05.080920+00:00,18,0.0,1.948,0.0,0.9639,1.3636,1,0,1,1,0,0
user_0226,project_0031,2026-02-06T03:37:05.080920+00:00,39,1.142,0.0,2.796,0.0,0.8388,0,1,1,0,1,0
user_0277,project_0117,2026-02-06T03:39:05.080920+00:00,19,1.3203,0.0,2.3152,1.2447,0.6946,1,0,1,1,0,0
user_0205,project_0012,2026-02-06T03:42:05.080920+00:00,3,1.0988,1.5545,0.8344,0.0,1.3385,0,1,1,1,0,0
user_0190,project_0100,2026-02-06T03:46:05.080920+00:00,17,0.9292,1.9615,0.0,0.7119,1.373,1,1,1,1,0,0
user_0192,project_0098,2026-02-06T03:56:05.080920+00:00,42,2.0691,0.9901,0.0,0.0,0.6931,0,1,0,0,0,1
user_0049,project_0037,2026-02-06T04:01:05.080920+00:00,13,1.1119,2.9351,1.433,1.3811,2.4845,1,0,1,1,0,1
user_0120,project_0112,2026-02-06T04:03:05.080920+00:00,12,1.0766,0.8638,0.0,0.0,0.6047,0,0,1,0,1,1
user_0113,project_0031,2026-02-06T04:08:05.080920+00:00,28,1.2678,2.6588,1.3798,2.2823,2.2751,1,1,1,1,0,0
user_0066,project_0040,2026-02-06T04:12:05.080920+00:00,38,0.8676,4.1728,0.7969,2.9839,3.16,1,1,1,1,0,0
user_0008,project_0042,2026-02-06T04:22:05.080920+00:00,10,1.0935,0.0,1.2217,0.0,0.3665,0,0,1,0,1,0
user_0138,project_0088,2026-02-06T04:27:05.080920+00:00,18,1.2793,2.3021,0.0,0.6609,1.6115,1,1,0,0,1,0
user_0194,project_0118,2026-02-06T04:31:05.080920+00:00,36,1.2032,1.091,0.7851,1.8761,0.9992,0,0,1,1,0,0
user_0286,project_0102,2026-02-06T04:34:05.080920+00:00,36,1.2338,0.0,0.0,0.0,0.0,1,0,0,1,1,0
user_0066,project_0059,2026-02-06T04:47:05.080920+00:00,40,0.0,1.4731,1.1889,0.0,1.3878,1,1,1,1,1,0
user_0053,project_0089,2026-02-06T04:50:05.080920+00:00,11,1.9671,0.0,0.0,0.0,0.0,0,0,1,1,0,1
user_0108,project_0013,2026-02-06T04:54:05.080920+00:00,6,0.0,1.5005,1.0963,2.9098,1.3792,1,1,1,0,1,0
user_0219,project_0104,2026-02-06T04:54:05.080920+00:00,43,0.0,2.5957,0.0,1.2796,1.817,0,1,0,0,0,1
user_0183,project_0109,2026-02-06T04:55:05.080920+00:00,23,1.3549,2.4602,0.0,0.9383,1.7221,0,1,1,1,0,0
user_0082,project_0032,2026-02-06T05:06:05.080920+00:00,34,1.1261,2.7184,0.0,1.2678,1.9029,1,0,1,1,1,0
user_0270,project_0024,2026-02-06T05:18:05.080920+00:00,19,0.828,0.0,1.5246,1.5941,0.4574,0,0,0,0,0,0
user_0265,project_0115,2026-02-06T05:24:05.080920+00:00,2,1.2006,1.3798,2.6803,1.3798,1.7699,0,0,0,1,1,0
user_0010,project_0072,2026-02-06T05:34:05.080920+00:00,29,0.7814,0.0,1.3986,1.6424,0.4196,1,0,1,1,1,0
user_0105,project_0016,2026-02-06T05:36:05.080920+00:00,18,0.0,0.6821,1.3835,2.1013,0.8925,0,1,1,0,1,0
user_0092,project_0049,2026-02-06T05:39:05.080920+00:00,40,1.2931,0.0,0.6543,0.0,0.1963,0,1,1,0,1,1
user_0126,project_0010,2026-02-06T05:42:05.080920+00:00,37,2.2572,0.7088,0.7652,0.0,0.7257,0,1,1,1,1,0
user_0198,project_0005,2026-02-06T05:49:05.080920+00:00,44,1.7267,0.0,1.6359,0.0,0.4908,0,1,0,0,0,0
user_0250,project_0037,2026-02-06T06:03:05.080920+00:00,8,0.7973,1.1241,0.0,1.1241,0.7869,1,0,0,1,0,0
user_0116,project_0119,2026-02-06T06:07:05.080920+00:00,17,0.0,0.0,1.0237,0.682,0.3071,1,0,0,0,0,0
user_0188,project_0111,2026-02-06T06:18:05.080920+00:00,33,1.2469,2.6532,1.1335,1.1834,2.1973,0,0,1,1,0,0
user_0217,project_0053,2026-02-06T06:19:05.080920+00:00,11,0.0,2.9102,0.7283,1.4678,2.2556,1,1,1,0,0,0
user_0007,project_0112,2026-02-06T06:32:05.080920+00:00,1,0.8224,0.8206,0.0,1.2376,0.5744,1,0,0,0,1,1
user_0098,project_0031,2026-02-06T06:48:05.080920+00:00,4,0.9488,0.0,0.0,0.0,0.0,1,0,0,0,0,1
user_0214,project_0085,2026-02-06T06:48:05.080920+00:00,15,1.0826,0.0,2.5308,2.9191,0.7592,1,0,1,0,0,1
user_0105,project_0099,2026-02-06T06:55:05.080920+00:00,32,1.9542,1.3835,2.0243,0.0,1.5757,0,0,0,0,0,0
user_0135,project_0118,2026-02-06T06:56:05.080920+00:00,11,1.2566,1.5125,0.0,1.5125,1.0587,1,1,1,1,0,1
user_0220,project_0020,2026-02-06T07:02:05.080920+00:00,35,2.3829,4.055,0.9207,3.3901,3.1147,1,1,1,1,1,0
user_0050,project_0069,2026-02-06T07:07:05.080920+00:00,33,0.0,2.6126,1.2518,2.6126,2.2044,1,0,1,1,0,0
user_0007,project_0037,2026-02-06T07:07:05.080920+00:00,37,0.0,0.8206,1.2376,0.0,0.9457,1,0,0,0,1,0
user_0107,project_0055,2026-02-06T07:31:05.080920+00:00,40,0.0,2.5888,2.5726,1.6356,2.5839,0,1,1,1,0,0
user_0070,project_0037,2026-02-06T07:32:05.080920+00:00,42,0.8949,1.7551,0.0,0.7847,1.2286,1,1,1,0,0,0
user_0295,project_0107,2026-02-06T07:39:05.080920+00:00,25,0.0,0.9381,0.8218,0.9381,0.9032,0,1,0,1,1,0
user_0270,project_0102,2026-02-06T07:42:05.080920+00:00,27,0.0,1.5246,1.5941,3.1187,1.5454,0,0,1,1,0,0
user_0047,project_0005,2026-02-06T07:43:05.080920+00:00,39,0.0,0.8813,0.9037,1.785,0.888,0,0,1,1,0,1
user_0080,project_0104,2026-02-06T07:44:05.080920+00:00,20,0.8389,1.5489,1.1935,1.5489,1.4423,1,1,1,1,0,0
user_0218,project_0095,2026-02-06T07:45:05.080920+00:00,38,1.8338,0.0,0.8716,1.3481,0.2615,0,0,1,0,1,1
user_0218,project_0064,2026-02-06T07:48:05.080920+00:00,35,0.8395,0.0,0.0,1.3481,0.0,0,1,0,0,1,1
user_0100,project_0085,2026-02-06T07:48:05.080920+00:00,40,1.421,1.36,1.394,2.754,1.3702,1,0,1,1,0,0
user_0023,project_0021,2026-02-06T07:51:05.080920+00:00,42,2.0248,1.0923,0.0,1.0923,0.7646,0,1,0,0,0,1
user_0221,project_0072,2026-02-06T07:53:05.080920+00:00,43,1.1999,1.3823,2.8672,1.3823,1.8278,1,1,0,1,1,0
user_0267,project_0041,2026-02-06T08:01:05.080920+00:00,25,0.9816,2.0201,0.9213,2.0201,1.6905,1,0,0,0,1,0
user_0160,project_0014,2026-02-06T08:17:05.080920+00:00,17,0.0,2.7734,1.3898,2.9152,2.3583,0,1,0,1,0,1
user_0093,project_0091,2026-02-06T08:25:05.080920+00:00,9,0.0,1.633,0.0,1.633,1.1431,0,0,1,1,1,0
user_0176,project_0018,2026-02-06T08:29:05.080920+00:00,25,0.8562,0.0,1.5328,1.5328,0.4598,0,1,0,1,0,1
user_0246,project_0090,2026-02-06T08:31:05.080920+00:00,25,0.0,1.4431,2.7768,2.5716,1.8432,1,0,1,1,0,0
user_0147,project_0088,2026-02-06T08:33:05.080920+00:00,7,0.9558,0.9352,0.0,0.9352,0.6546,1,1,1,1,1,1
user_0146,project_0009,2026-02-06T08:39:05.080920+00:00,14,0.0,2.6354,0.6665,2.6354,2.0447,1,1,1,1,0,0
user_0155,project_0111,2026-02-06T08:42:05.080920+00:00,28,1.0169,0.0,1.6369,0.0,0.4911,0,0,1,1,1,0
user_0272,project_0014,2026-02-06T08:44:05.080920+00:00,13,0.0,1.9552,1.2404,0.7986,1.7408,1,1,1,1,0,0
user_0145,project_0057,2026-02-06T08:50:05.080920+00:00,8,1.134,0.0,0.8651,0.0,0.2595,1,0,1,0,0,1
user_0244,project_0039,2026-02-06T08:52:05.080920+00:00,18,0.0,1.2067,0.8265,1.2067,1.0926,1,0,1,1,0,1
user_0144,project_0060,2026-02-06T09:06:05.080920+00:00,37,0.7737,0.0,0.7033,3.0663,0.211,1,1,0,0,1,0
user_0275,project_0009,2026-02-06T09:10:05.080920+00:00,14,0.0,1.2941,1.5187,0.0,1.3615,0,1,0,1,1,1
user_0113,project_0110,2026-02-06T09:25:05.080920+00:00,24,0.0,1.3798,1.499,2.5023,1.4156,0,1,0,0,0,0
user_0001,project_0107,2026-02-06T09:36:05.080920+00:00,33,0.0,0.0,2.9715,0.0,0.8914,1,1,0,1,0,0
user_0263,project_0090,2026-02-06T09:46:05.080920+00:00,22,0.9253,2.7735,2.0486,2.0282,2.556,0,1,1,1,0,0
user_0189,project_0085,2026-02-06T09:51:05.080920+00:00,28,0.8131,0.0,2.0861,1.0027,0.6258,1,1,0,0,0,0
user_0080,project_0073,2026-02-06T10:14:05.080920+00:00,15,2.1784,1.5489,1.1935,1.1935,1.4423,1,1,1,1,0,0
user_0202,project_0005,2026-02-06T10:23:05.080920+00:00,25,0.7504,0.0,1.2171,0.0,0.3651,1,0,0,1,0,0
user_0180,project_0065,2026-02-06T10:25:05.080920+00:00,36,2.0351,1.4931,0.7068,0.0,1.2572,1,1,0,1,0,1
user_0041,project_0041,2026-02-06T10:25:05.080920+00:00,15,1.207,0.6858,1.6098,1.6098,0.963,1,1,0,0,1,1
user_0225,project_0059,2026-02-06T10:27:05.080920+00:00,43,1.3669,1.1245,1.5154,2.5944,1.2418,1,0,0,0,0,1
user_0214,project_0080,2026-02-06T10:33:05.080920+00:00,31,1.3457,0.0,2.5308,0.0,0.7592,1,1,1,0,1,0
user_0231,project_0090,2026-02-06T10:37:05.080920+00:00,33,0.0,1.0071,1.3661,2.3732,1.1148,1,1,1,1,1,1
user_0092,project_0090,2026-02-06T10:46:05.080920+00:00,36,1.0148,0.8631,0.6543,0.0,0.8005,1,0,1,1,0,1
user_0112,project_0073,2026-02-06T10:49:05.080920+00:00,28,1.3975,0.0,0.0,0.0,0.0,0,0,1,0,1,0
user_0285,project_0115,2026-02-06T10:50:05.080920+00:00,10,0.9256,0.8037,1.3744,0.0,0.9749,0,1,0,1,1,0
user_0155,project_0017,2026-02-06T10:57:05.080920+00:00,38,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
user_0114,project_0015,2026-02-06T10:59:05.080920+00:00,42,1.1831,0.8006,1.6373,0.8006,1.0516,0,0,1,1,0,0
user_0254,project_0002,2026-02-06T11:03:05.080920+00:00,43,1.2796,2.8446,1.4283,1.3966,2.4197,1,1,0,1,0,0
user_0259,project_0039,2026-02-06T11:04:05.080920+00:00,7,0.0,0.9302,1.5145,0.9302,1.1055,1,0,1,1,0,0
user_0296,project_0087,2026-02-06T11:05:05.080920+00:00,30,0.0,2.6562,0.8638,4.2828,2.1185,1,1,0,1,0,1
user_0099,project_0082,2026-02-06T11:06:05.080920+00:00,24,0.7886,0.7009,0.0,0.7009,0.4906,0,0,1,0,1,1
user_0171,project_0011,2026-02-06T11:10:05.080920+00:00,17,1.2077,0.0,2.1918,0.0,0.6575,1,1,1,1,0,1
user_0091,project_0091,2026-02-06T11:18:05.080920+00:00,35,1.3339,0.8255,0.8419,0.8255,0.8304,1,1,0,0,0,0
user_0208,project_0079,2026-02-06T11:20:05.080920+00:00,1,0.0,0.0,1.6143,0.0,0.4843,1,1,0,0,1,1
user_0006,project_0095,2026-02-06T11:21:05.080920+00:00,24,0.9642,1.3695,1.0821,1.5066,1.2833,1,1,1,1,1,1
user_0281,project_0109,2026-02-06T11:29:05.080920+00:00,34,1.0534,2.0638,0.0,0.8945,1.4447,0,1,0,1,1,1
user_0223,project_0062,2026-02-06T11:30:05.080920+00:00,30,0.0,0.67,1.0686,0.67,0.7896,0,0,0,1,1,1
user_0249,project_0080,2026-02-06T11:33:05.080920+00:00,8,0.0,0.0,2.7427,0.0,0.8228,0,1,0,1,1,1
user_0102,project_0006,2026-02-06T11:48:05.080920+00:00,16,0.8688,0.0,0.0,0.0,0.0,1,1,0,0,0,1
user_0274,project_0065,2026-02-06T11:50:05.080920+00:00,28,1.3582,0.8467,0.0,0.8467,0.5927,1,0,1,0,0,0
user_0052,project_0048,2026-02-06T11:58:05.080920+00:00,29,1.4392,1.5096,0.9545,0.7878,1.3431,1,0,0,1,0,1
user_0203,project_0054,2026-02-06T12:01:05.080920+00:00,12,1.0167,0.0,3.3285,1.4876,0.9985,0,1,0,1,1,1
user_0068,project_0022,2026-02-06T12:02:05.080920+00:00,6,1.1356,1.2516,0.6995,1.2516,1.086,1,1,1,0,0,0
user_0138,project_0063,2026-02-06T12:08:05.080920+00:00,25,1.0014,0.6609,0.0,1.9061,0.4626,1,0,1,0,0,0
user_0068,project_0107,2026-02-06T12:11:05.080920+00:00,40,3.6121,0.0,0.0,0.0,0.0,1,1,1,0,1,0
user_0072,project_0047,2026-02-06T12:14:05.080920+00:00,1,0.8852,1.0087,2.3418,1.0087,1.4086,1,0,1,1,1,1
user_0187,project_0109,2026-02-06T12:14:05.080920+00:00,43,0.7761,1.3461,0.0,0.7293,0.9423,0,1,1,0,0,0
user_0119,project_0001,2026-02-06T12:18:05.080920+00:00,14,0.9312,0.9295,3.7583,1.5055,1.7781,1,1,0,1,0,1
user_0054,project_0115,2026-02-06T12:25:05.080920+00:00,10,1.0395,0.0,0.0,0.0,0.0,1,1,0,0,1,1
user_0245,project_0103,2026-02-06T12:25:05.080920+00:00,43,2.3588,1.4502,0.9903,2.121,1.3122,1,1,1,1,0,1
user_0100,project_0101,2026-02-06T12:27:05.080920+00:00,10,1.421,1.2856,1.394,1.394,1.3181,1,0,1,1,0,1
user_0130,project_0051,2026-02-06T12:30:05.080920+00:00,1,3.4706,0.7428,0.0,0.0,0.52,1,0,1,1,0,0
user_0050,project_0089,2026-02-06T12:44:05.080920+00:00,35,1.1567,0.0,2.6126,1.0272,0.7838,1,1,0,0,1,1
user_0227,project_0034,2026-02-06T13:05:05.080920+00:00,3,1.1758,2.3915,0.0,2.3915,1.6741,1,1,0,1,1,0
user_0233,project_0024,2026-02-06T13:11:05.080920+00:00,15,0.0,0.0,1.13,0.0,0.339,1,1,0,1,0,1
user_0238,project_0033,2026-02-06T13:14:05.080920+00:00,11,2.3282,1.4482,0.0,3.0492,1.0137,1,0,1,1,0,0
user_0269,project_0101,2026-02-06T13:27:05.080920+00:00,5,1.3915,0.0,1.4609,1.4609,0.4383,1,1,0,0,0,0
user_0143,project_0080,2026-02-06T13:30:05.080920+00:00,2,0.9868,0.0,1.0333,0.0,0.31,1,1,1,0,1,1
user_0234,project_0105,2026-02-06T13:34:05.080920+00:00,22,0.8447,0.9098,0.9151,2.0404,0.9114,0,0,0,0,0,1
user_0262,project_0070,2026-02-06T13:42:05.080920+00:00,31,0.0,1.0161,2.2558,0.7401,1.388,0,0,0,1,0,0
user_0145,project_0091,2026-02-06T13:42:05.080920+00:00,43,0.9087,0.0,0.0,0.0,0.0,1,1,0,0,1,1
