user_id,interests,skills,interest_weights,skill_weights,experience_level,preferred_language,region,preferred_formats,freshness_preference,breaking_affinity,source_loyalty_weights,onboarding_completed_at
user_0262,fintech|mobile|product|research,analytics|leadership|public_speaking,"{""fintech"":0.7178,""mobile"":1.1662,""product"":1.6513,""research"":0.7047}","{""analytics"":1.7904,""leadership"":1.7259,""public_speaking"":0.7507}",senior,en,APAC,analysis|briefing,0.9867,0.9925,"{""Campus Pulse"":1.3108,""Lab Chronicle"":1.0725,""Security Brief"":1.0382}",2025-12-24T06:00:00
user_0263,climate|fintech|policy|startups|web,data_literacy|javascript|leadership|python|sql,"{""climate"":1.1806,""fintech"":1.4217,""policy"":1.4483,""startups"":1.5106,""web"":1.4832}","{""data_literacy"":0.6238,""javascript"":1.0577,""leadership"":1.6249,""python"":1.5106,""sql"":1.7058}",junior,en,EU,explainer|live_blog,0.9025,1.1489,"{""Lab Chronicle"":1.1376,""Policy Radar"":1.253,""Startup Signal"":0.986}",2026-02-19T12:00:00
user_0264,product|science|web,javascript|leadership|python|react,"{""product"":1.669,""science"":1.0418,""web"":1.164}","{""javascript"":1.3693,""leadership"":1.306,""python"":1.0905,""react"":0.6466}",junior,es,MENA,analysis|explainer,1.2882,1.5375,"{""Builder Weekly"":1.1943,""Security Brief"":1.2942,""Startup Signal"":1.2982}",2026-02-11T21:00:00
user_0265,fintech|robotics|web,public_speaking|python,"{""fintech"":1.3276,""robotics"":0.9244,""web"":1.1282}","{""public_speaking"":1.4173,""python"":0.9051}",mid,ru,EU,briefing|newsletter,0.9244,1.1128,"{""Builder Weekly"":1.4371,""Global Science Desk"":0.9902,""Policy Radar"":1.405,""Startup Signal"":1.388}",2026-01-09T19:00:00
user_0266,climate|design|mobile|research|science|web,data_literacy|design_thinking|figma|sql,"{""climate"":1.6265,""design"":1.0679,""mobile"":0.9735,""research"":1.6864,""science"":1.5072,""web"":0.6517}","{""data_literacy"":0.6838,""design_thinking"":1.4356,""figma"":1.23,""sql"":1.3854}",junior,ru,EU,analysis|live_blog,0.9507,1.3874,"{""Campus Pulse"":1.2013,""Global Science Desk"":1.0051,""Lab Chronicle"":1.2335,""Policy Radar"":1.0563}",2026-02-09T23:00:00
user_0267,climate|cybersecurity|research|robotics|science|web,critical_thinking|figma|javascript|sql,"{""climate"":0.7175,""cybersecurity"":0.6811,""research"":0.8965,""robotics"":1.1595,""science"":1.4486,""web"":0.66}","{""critical_thinking"":0.9193,""figma"":1.7463,""javascript"":1.3984,""sql"":1.547}",junior,en,EU,explainer|live_blog,1.0573,1.0179,"{""Global Science Desk"":1.2522,""Lab Chronicle"":1.1183,""Security Brief"":1.2909}",2026-01-27T15:00:00
user_0268,ai|climate|fintech|mobile|research|robotics,leadership|python,"{""ai"":1.0719,""climate"":1.5272,""fintech"":1.6213,""mobile"":0.677,""research"":0.779,""robotics"":1.2072}","{""leadership"":1.7413,""python"":1.5017}",newcomer,en,MENA,explainer|live_blog|newsletter,0.8125,1.0562,"{""Builder Weekly"":1.4288,""TechWire"":1.3563}",2025-12-01T13:00:00
user_0269,data|policy|research|robotics|startups,critical_thinking|git|javascript|prompt_engineering|python,"{""data"":1.636,""policy"":1.6386,""research"":1.1499,""robotics"":1.3413,""startups"":1.3845}","{""critical_thinking"":0.7205,""git"":1.0618,""javascript"":1.3286,""prompt_engineering"":1.4543,""python"":1.6438}",senior,es,APAC,analysis|explainer,1.4561,0.8928,"{""Global Science Desk"":1.2865,""Startup Signal"":1.2244}",2026-02-28T21:00:00
user_0270,cybersecurity|data|robotics|web,critical_thinking|javascript,"{""cybersecurity"":1.693,""data"":0.6807,""robotics"":1.6255,""web"":0.9928}","{""critical_thinking"":1.0602,""javascript"":0.9364}",mid,ru,MENA,analysis|explainer,1.4929,0.805,"{""Builder Weekly"":1.0619,""Global Science Desk"":1.238}",2026-01-25T14:00:00
user_0271,data|mobile|product|research|robotics|web,critical_thinking|figma|python|sql,"{""data"":0.7436,""mobile"":1.4276,""product"":1.6341,""research"":1.4318,""robotics"":0.7719,""web"":1.0361}","{""critical_thinking"":1.624,""figma"":1.7449,""python"":1.2923,""sql"":0.602}",newcomer,en,APAC,explainer|newsletter,1.2431,0.8406,"{""Builder Weekly"":1.417,""Global Science Desk"":1.0132,""Security Brief"":1.2819}",2026-01-05T22:00:00
user_0272,cybersecurity|data|design|policy|robotics,data_literacy|figma|prompt_engineering,"{""cybersecurity"":1.4344,""data"":1.5416,""design"":1.5191,""policy"":0.6861,""robotics"":0.9861}","{""data_literacy"":1.2029,""figma"":1.4263,""prompt_engineering"":0.9281}",junior,es,APAC,analysis|explainer|newsletter,1.3253,0.7947,"{""Campus Pulse"":1.3639,""Global Science Desk"":1.0553,""Lab Chronicle"":1.3163,""TechWire"":1.3552}",2025-11-25T21:00:00
user_0273,ai|cybersecurity|design|mobile|product|robotics,git|javascript|leadership|public_speaking,"{""ai"":1.4456,""cybersecurity"":1.0606,""design"":1.2042,""mobile"":0.9472,""product"":1.3812,""robotics"":0.8548}","{""git"":1.6275,""javascript"":1.0725,""leadership"":0.7571,""public_speaking"":1.5027}",junior,en,US,analysis|explainer|live_blog,0.9573,1.4337,"{""Builder Weekly"":1.1912,""Security Brief"":1.3986}",2025-12-10T16:00:00
user_0274,fintech|research|science,public_speaking|react,"{""fintech"":1.6879,""research"":0.805,""science"":1.6479}","{""public_speaking"":1.1125,""react"":1.61}",newcomer,es,US,analysis|briefing|explainer,1.3419,0.9583,"{""Builder Weekly"":1.1669,""Startup Signal"":1.0243}",2026-02-13T00:00:00
user_0275,climate|cybersecurity|design|mobile|research|science,figma|javascript|leadership|public_speaking|sql,"{""climate"":1.0357,""cybersecurity"":0.776,""design"":0.7368,""mobile"":1.1637,""research"":1.3522,""science"":1.1852}","{""figma"":0.6276,""javascript"":1.2876,""leadership"":1.2872,""public_speaking"":0.9285,""sql"":1.4944}",senior,ru,EU,analysis|explainer|newsletter,1.3256,1.0847,"{""Global Science Desk"":1.3069,""Lab Chronicle"":1.3811,""Security Brief"":1.2188,""TechWire"":1.1527}",2026-03-06T20:00:00
user_0276,data|startups|web,data_literacy|prompt_engineering,"{""data"":1.38,""startups"":0.6556,""web"":1.1196}","{""data_literacy"":0.9772,""prompt_engineering"":0.647}",newcomer,en,EU,live_blog|newsletter,1.2083,1.1096,"{""Campus Pulse"":1.2031,""TechWire"":1.1318}",2026-02-12T03:00:00
user_0277,design|product|startups,data_literacy|git|leadership|machine_learning|prompt_engineering,"{""design"":1.6063,""product"":1.6966,""startups"":1.2865}","{""data_literacy"":1.2127,""git"":1.4255,""leadership"":1.3951,""machine_learning"":0.6537,""prompt_engineering"":0.6441}",mid,en,EU,analysis|newsletter,0.9225,1.1377,"{""Builder Weekly"":1.161,""Campus Pulse"":1.2249,""Lab Chronicle"":1.0803,""Startup Signal"":1.2749}",2025-12-18T23:00:00
user_0278,climate|data|product|robotics,design_thinking|public_speaking|python|sql,"{""climate"":1.4002,""data"":1.2418,""product"":1.3302,""robotics"":1.187}","{""design_thinking"":0.7969,""public_speaking"":1.5859,""python"":0.9796,""sql"":1.5453}",mid,en,APAC,briefing|live_blog,1.2801,1.0584,"{""Builder Weekly"":1.2242,""Campus Pulse"":0.983}",2025-12-06T04:00:00
user_0279,data|design|startups|web,critical_thinking|javascript,"{""data"":1.6785,""design"":0.8833,""startups"":1.6494,""web"":1.4719}","{""critical_thinking"":0.7482,""javascript"":1.2318}",senior,es,APAC,briefing|explainer|live_blog,0.9355,1.4352,"{""Global Science Desk"":0.9995,""Lab Chronicle"":0.974,""Security Brief"":1.109,""Startup Signal"":1.3259}",2026-01-12T18:00:00
user_0280,ai|design|product|robotics,data_literacy|public_speaking|react,"{""ai"":1.0477,""design"":1.4222,""product"":0.7055,""robotics"":1.4117}","{""data_literacy"":1.7694,""public_speaking"":1.449,""react"":0.8989}",newcomer,ru,MENA,explainer|live_blog,0.9716,1.2903,"{""Lab Chronicle"":1.2103,""Policy Radar"":1.3092,""Startup Signal"":1.4119}",2026-02-03T23:00:00
user_0281,climate|robotics|science|startups|web,critical_thinking|data_literacy|prompt_engineering,"{""climate"":0.7103,""robotics"":1.4306,""science"":1.2319,""startups"":1.1675,""web"":1.5681}","{""critical_thinking"":1.7546,""data_literacy"":1.1088,""prompt_engineering"":1.2104}",junior,ru,MENA,analysis|briefing|newsletter,1.3269,1.3872,"{""Global Science Desk"":1.323,""Policy Radar"":1.3071}",2025-12-10T15:00:00
user_0282,cybersecurity|policy|research,critical_thinking|data_literacy|git,"{""cybersecurity"":1.5314,""policy"":1.1894,""research"":1.6501}","{""critical_thinking"":1.1073,""data_literacy"":1.0549,""git"":1.0479}",newcomer,en,EU,live_blog|newsletter,1.4923,1.5397,"{""Campus Pulse"":0.9511,""Lab Chronicle"":1.2656,""Startup Signal"":1.1468}",2026-01-14T17:00:00
user_0283,ai|fintech|policy|research|startups|web,analytics|critical_thinking|git|sql,"{""ai"":1.5847,""fintech"":0.8455,""policy"":1.0223,""research"":0.7564,""startups"":1.1666,""web"":0.739}","{""analytics"":1.2172,""critical_thinking"":0.7845,""git"":0.7486,""sql"":1.1849}",senior,en,LATAM,explainer|newsletter,1.542,1.3078,"{""Lab Chronicle"":1.3961,""Policy Radar"":1.2182,""Startup Signal"":1.0847}",2026-02-23T08:00:00
user_0284,ai|data|fintech|mobile|science,design_thinking|figma,"{""ai"":0.6923,""data"":1.0643,""fintech"":1.4311,""mobile"":1.596,""science"":0.8183}","{""design_thinking"":0.8388,""figma"":1.1752}",senior,ru,LATAM,explainer|newsletter,1.4927,1.4666,"{""Builder Weekly"":1.1124,""Campus Pulse"":1.3322,""Global Science Desk"":1.3909,""Security Brief"":1.2009}",2026-02-27T09:00:00
user_0285,ai|cybersecurity|startups,analytics|git|machine_learning,"{""ai"":1.4558,""cybersecurity"":0.8983,""startups"":1.3622}","{""analytics"":1.0106,""git"":1.7717,""machine_learning"":1.4849}",junior,en,LATAM,analysis|briefing|explainer,1.375,1.4845,"{""Builder Weekly"":1.2056,""Lab Chronicle"":1.0747}",2025-12-19T23:00:00
user_0286,climate|policy|product|science,design_thinking|prompt_engineering|public_speaking,"{""climate"":1.3162,""policy"":0.8909,""product"":0.7889,""science"":0.6903}","{""design_thinking"":1.7885,""prompt_engineering"":1.7149,""public_speaking"":1.1116}",mid,ru,US,explainer|newsletter,0.8387,0.8435,"{""Builder Weekly"":1.0609,""Campus Pulse"":1.163,""Global Science Desk"":0.9807,""Startup Signal"":1.1635}",2026-02-08T01:00:00
user_0287,ai|cybersecurity|data|fintech|research|science,public_speaking|python,"{""ai"":0.9877,""cybersecurity"":0.9496,""data"":0.9442,""fintech"":1.2868,""research"":1.1025,""science"":0.9149}","{""public_speaking"":1.1895,""python"":1.0011}",newcomer,en,US,live_blog|newsletter,0.8654,0.8404,"{""Builder Weekly"":1.2524,""Global Science Desk"":1.0691,""Security Brief"":1.088,""Startup Signal"":1.2422}",2026-03-09T18:00:00
user_0288,climate|data|policy|science,machine_learning|prompt_engineering,"{""climate"":1.01,""data"":1.4116,""policy"":1.6891,""science"":0.8621}","{""machine_learning"":1.4649,""prompt_engineering"":0.6526}",mid,en,APAC,analysis|live_blog|newsletter,1.3932,0.8919,"{""Campus Pulse"":1.1914,""Policy Radar"":1.2119,""TechWire"":1.4262}",2025-12-16T08:00:00
user_0289,ai|data|mobile|research|web,critical_thinking|data_literacy|machine_learning|public_speaking|react,"{""ai"":1.1096,""data"":1.1847,""mobile"":1.2406,""research"":1.0598,""web"":1.2876}","{""critical_thinking"":0.8483,""data_literacy"":0.6043,""machine_learning"":1.2863,""public_speaking"":1.3105,""react"":0.6106}",mid,es,APAC,analysis|live_blog|newsletter,0.9679,1.2035,"{""Builder Weekly"":1.0843,""Startup Signal"":1.0096}",2026-03-09T16:00:00
user_0290,ai|cybersecurity|design|web,design_thinking|machine_learning|sql,"{""ai"":0.772,""cybersecurity"":1.3311,""design"":1.3143,""web"":1.6708}","{""design_thinking"":0.9895,""machine_learning"":1.7357,""sql"":1.6608}",newcomer,en,EU,analysis|live_blog|newsletter,1.0098,0.9676,"{""Global Science Desk"":1.1277,""TechWire"":1.3152}",2026-01-05T15:00:00
user_0291,science|startups|web,figma|prompt_engineering|public_speaking|python|sql,"{""science"":1.2284,""startups"":1.5077,""web"":0.8817}","{""figma"":0.9226,""prompt_engineering"":1.298,""public_speaking"":1.5693,""python"":1.5035,""sql"":0.7868}",mid,en,MENA,analysis|briefing|explainer,1.5075,0.9033,"{""Campus Pulse"":1.3578,""Lab Chronicle"":1.0381,""Policy Radar"":1.2348}",2026-03-13T03:00:00
user_0292,cybersecurity|mobile|research|robotics,critical_thinking|data_literacy|sql,"{""cybersecurity"":1.0977,""mobile"":1.1278,""research"":1.3274,""robotics"":1.0726}","{""critical_thinking"":1.4692,""data_literacy"":0.7647,""sql"":1.5005}",newcomer,en,US,briefing|explainer|newsletter,0.907,1.2833,"{""Campus Pulse"":1.0742,""TechWire"":0.9918}",2025-12-04T12:00:00
user_0293,fintech|product|science,data_literacy|design_thinking,"{""fintech"":1.1544,""product"":1.241,""science"":1.1165}","{""data_literacy"":0.7958,""design_thinking"":0.9981}",junior,en,US,briefing|explainer|newsletter,1.4274,0.8706,"{""Campus Pulse"":1.0984,""Startup Signal"":1.2058}",2026-03-12T05:00:00
user_0294,cybersecurity|data|design|fintech|mobile|robotics,critical_thinking|data_literacy|leadership|public_speaking|python,"{""cybersecurity"":1.6903,""data"":0.8857,""design"":1.6543,""fintech"":0.9459,""mobile"":0.7301,""robotics"":1.0004}","{""critical_thinking"":1.0326,""data_literacy"":1.7096,""leadership"":0.7018,""public_speaking"":0.652,""python"":0.7813}",newcomer,en,LATAM,analysis|explainer,0.9991,1.5209,"{""Builder Weekly"":1.3877,""Lab Chronicle"":1.0855,""Security Brief"":1.1996,""Startup Signal"":1.1346}",2025-12-05T12:00:00
user_0295,cybersecurity|fintech|robotics|startups,javascript|leadership|python,"{""cybersecurity"":1.4867,""fintech"":1.6752,""robotics"":1.5054,""startups"":0.7688}","{""javascript"":1.1129,""leadership"":1.472,""python"":0.7736}",junior,en,EU,explainer|live_blog,1.0501,1.4318,"{""Global Science Desk"":1.2967,""Policy Radar"":1.157,""Security Brief"":1.3468}",2026-01-24T23:00:00
user_0296,data|policy|product|robotics|startups|web,critical_thinking|javascript|machine_learning|prompt_engineering|python,"{""data"":1.2568,""policy"":1.3782,""product"":1.4357,""robotics"":1.3882,""startups"":0.897,""web"":0.653}","{""critical_thinking"":1.7927,""javascript"":0.6206,""machine_learning"":1.27,""prompt_engineering"":1.7491,""python"":1.7051}",junior,en,LATAM,analysis|live_blog|newsletter,1.3602,0.8497,"{""Campus Pulse"":1.0554,""Global Science Desk"":1.0623}",2026-01-25T13:00:00
user_0297,fintech|mobile|science,critical_thinking|python,"{""fintech"":1.3459,""mobile"":0.7275,""science"":1.5293}","{""critical_thinking"":1.6446,""python"":0.6362}",newcomer,en,US,briefing|newsletter,1.1086,1.0367,"{""Campus Pulse"":1.3218,""Global Science Desk"":1.3241,""Policy Radar"":1.2993,""Security Brief"":1.0998}",2026-02-07T09:00:00
user_0298,ai|research|robotics|web,analytics|data_literacy|machine_learning,"{""ai"":1.0662,""research"":1.0948,""robotics"":1.6457,""web"":1.127}","{""analytics"":1.4537,""data_literacy"":0.9097,""machine_learning"":1.2865}",newcomer,en,EU,analysis|briefing|live_blog,1.532,1.2643,"{""Builder Weekly"":1.1502,""Campus Pulse"":0.978,""Global Science Desk"":1.1461,""Security Brief"":1.3613}",2025-11-30T14:00:00
user_0299,fintech|mobile|policy|research|robotics|science,analytics|git|react,"{""fintech"":1.329,""mobile"":0.8545,""policy"":0.7638,""research"":0.7317,""robotics"":1.2833,""science"":1.5389}","{""analytics"":0.6337,""git"":0.9386,""react"":1.2499}",mid,en,APAC,analysis|live_blog,1.3927,0.7888,"{""Builder Weekly"":1.0846,""Campus Pulse"":1.4383,""Policy Radar"":1.2324,""TechWire"":1.2319}",2026-03-04T03:00:00
user_0300,design|fintech|startups,design_thinking|git|javascript|machine_learning|python,"{""design"":1.6725,""fintech"":1.3878,""startups"":0.7522}","{""design_thinking"":1.0887,""git"":1.4897,""javascript"":0.7212,""machine_learning"":1.569,""python"":0.7802}",junior,en,MENA,analysis|briefing|newsletter,0.87,1.3607,"{""Builder Weekly"":1.1816,""Lab Chronicle"":1.3926}",2025-12-01T15:00:00
user_0301,cybersecurity|product|science|startups,data_literacy|git|leadership|react,"{""cybersecurity"":0.9554,""product"":1.3046,""science"":1.6371,""startups"":0.692}","{""data_literacy"":1.4553,""git"":1.4194,""leadership"":0.8869,""react"":1.7964}",mid,ru,EU,briefing|explainer|newsletter,0.8511,1.24,"{""Campus Pulse"":1.1774,""Policy Radar"":1.0349,""TechWire"":1.0978}",2026-03-04T10:00:00
user_0302,design|policy|science|startups,data_literacy|figma|leadership|public_speaking|react,"{""design"":1.6368,""policy"":1.6703,""science"":1.1627,""startups"":1.0316}","{""data_literacy"":0.944,""figma"":1.0908,""leadership"":1.3436,""public_speaking"":1.4167,""react"":1.129}",newcomer,en,APAC,briefing|live_blog|newsletter,1.3929,1.3448,"{""Builder Weekly"":0.9713,""Lab Chronicle"":1.4387,""Security Brief"":0.9785}",2026-02-24T09:00:00
user_0303,climate|cybersecurity|mobile|research|web,javascript|leadership|public_speaking,"{""climate"":0.7482,""cybersecurity"":1.1392,""mobile"":1.3246,""research"":1.5951,""web"":1.1381}","{""javascript"":0.703,""leadership"":1.4781,""public_speaking"":1.701}",mid,es,MENA,explainer|live_blog,1.3267,1.1548,"{""Builder Weekly"":1.4482,""Lab Chronicle"":1.1931}",2026-01-16T11:00:00
user_0304,cybersecurity|data|policy|robotics,analytics|javascript|prompt_engineering|sql,"{""cybersecurity"":0.7155,""data"":1.499,""policy"":1.479,""robotics"":1.6775}","{""analytics"":0.8561,""javascript"":0.8538,""prompt_engineering"":0.6275,""sql"":1.5103}",junior,en,LATAM,analysis|briefing,1.1386,1.1068,"{""Policy Radar"":0.9909,""Startup Signal"":1.3869}",2025-12-20T04:00:00
user_0305,ai|climate|mobile|web,data_literacy|design_thinking|figma|react,"{""ai"":1.0167,""climate"":1.0901,""mobile"":1.1493,""web"":1.3733}","{""data_literacy"":0.7928,""design_thinking"":1.436,""figma"":1.0256,""react"":1.4315}",senior,en,US,analysis|briefing,1.0373,1.4232,"{""Builder Weekly"":1.3983,""Campus Pulse"":1.4169,""TechWire"":1.1997}",2026-02-09T20:00:00
user_0306,cybersecurity|policy|robotics,analytics|critical_thinking|design_thinking|prompt_engineering|public_speaking,"{""cybersecurity"":1.433,""policy"":0.847,""robotics"":1.3813}","{""analytics"":1.5293,""critical_thinking"":1.3211,""design_thinking"":0.8594,""prompt_engineering"":0.8517,""public_speaking"":0.8294}",mid,ru,US,analysis|briefing|live_blog,1.0642,1.2111,"{""Builder Weekly"":1.2745,""Campus Pulse"":1.178,""Policy Radar"":1.1552}",2026-03-01T07:00:00
user_0307,cybersecurity|fintech|mobile|product|research|science,figma|javascript|public_speaking|python|sql,"{""cybersecurity"":1.3158,""fintech"":1.3872,""mobile"":1.6348,""product"":1.6012,""research"":0.7542,""science"":0.742}","{""figma"":1.6047,""javascript"":0.7076,""public_speaking"":0.6197,""python"":1.719,""sql"":0.7244}",senior,ru,APAC,briefing|explainer,1.1522,0.8558,"{""Campus Pulse"":1.0614,""Global Science Desk"":1.1773,""Policy Radar"":1.1405,""Startup Signal"":1.0478}",2026-01-21T16:00:00
user_0308,ai|data|design|fintech|product|research,figma|javascript|public_speaking|react,"{""ai"":0.9036,""data"":1.5952,""design"":1.0853,""fintech"":0.6663,""product"":0.811,""research"":1.0431}","{""figma"":1.58,""javascript"":1.584,""public_speaking"":1.3199,""react"":1.0021}",senior,es,MENA,explainer|newsletter,1.1218,1.5485,"{""Global Science Desk"":0.9758,""Security Brief"":1.416}",2025-12-12T07:00:00
user_0309,climate|cybersecurity|data|fintech|mobile|product,critical_thinking|machine_learning|public_speaking,"{""climate"":1.2558,""cybersecurity"":1.0616,""data"":1.4503,""fintech"":1.6125,""mobile"":1.5292,""product"":0.817}","{""critical_thinking"":0.9869,""machine_learning"":0.7119,""public_speaking"":0.6308}",junior,en,APAC,briefing|newsletter,1.2894,0.9385,"{""Builder Weekly"":1.4417,""Campus Pulse"":1.2672,""Global Science Desk"":1.3388,""TechWire"":1.0433}",2026-01-06T05:00:00
user_0310,ai|climate|design|robotics|startups|web,analytics|public_speaking|sql,"{""ai"":1.684,""climate"":1.5603,""design"":0.7665,""robotics"":1.6236,""startups"":0.7788,""web"":0.7989}","{""analytics"":0.9144,""public_speaking"":0.8168,""sql"":0.6929}",junior,es,EU,briefing|explainer|newsletter,1.0352,1.5221,"{""Builder Weekly"":0.9882,""Campus Pulse"":1.2937,""Policy Radar"":1.1376}",2026-02-20T03:00:00
user_0311,cybersecurity|research|robotics,critical_thinking|git,"{""cybersecurity"":1.6934,""research"":1.1581,""robotics"":1.2947}","{""critical_thinking"":1.2558,""git"":0.7901}",junior,ru,US,briefing|newsletter,0.9039,0.8209,"{""Campus Pulse"":1.0582,""Global Science Desk"":1.1324,""Startup Signal"":1.3993,""TechWire"":0.9647}",2026-02-09T04:00:00
user_0312,climate|data|design|fintech|policy|product,design_thinking|figma|javascript|machine_learning|sql,"{""climate"":0.8316,""data"":1.3714,""design"":1.5817,""fintech"":0.9451,""policy"":1.0625,""product"":1.2628}","{""design_thinking"":1.5197,""figma"":0.9739,""javascript"":1.5529,""machine_learning"":1.7445,""sql"":1.1854}",mid,es,MENA,briefing|live_blog|newsletter,1.1371,1.506,"{""Campus Pulse"":1.1265,""Global Science Desk"":1.3989,""Startup Signal"":1.3597}",2025-12-29T23:00:00
user_0313,fintech|mobile|product|research|robotics,critical_thinking|data_literacy,"{""fintech"":1.4995,""mobile"":1.1009,""product"":0.8452,""research"":0.9076,""robotics"":0.8759}","{""critical_thinking"":1.046,""data_literacy"":0.774}",newcomer,en,US,briefing|live_blog|newsletter,0.9631,1.2268,"{""Builder Weekly"":0.9831,""Campus Pulse"":1.0918,""Startup Signal"":1.0561}",2025-12-31T16:00:00
user_0314,data|fintech|mobile|robotics|startups|web,analytics|leadership|react,"{""data"":1.1736,""fintech"":1.6898,""mobile"":1.0923,""robotics"":0.7803,""startups"":0.8297,""web"":0.9932}","{""analytics"":1.0594,""leadership"":1.2917,""react"":0.942}",newcomer,ru,APAC,explainer|live_blog,0.8293,1.2981,"{""Global Science Desk"":1.3979,""TechWire"":1.409}",2026-01-14T09:00:00
user_0315,design|fintech|mobile|robotics|science|startups,machine_learning|react,"{""design"":0.9788,""fintech"":1.2929,""mobile"":1.063,""robotics"":1.3813,""science"":1.1273,""startups"":1.5411}","{""machine_learning"":1.7606,""react"":0.7457}",junior,en,APAC,analysis|briefing,1.3157,1.1203,"{""Campus Pulse"":1.0026,""TechWire"":1.1114}",2026-03-04T06:00:00
user_0316,ai|design|product|science|web,analytics|critical_thinking,"{""ai"":1.6445,""design"":0.7288,""product"":0.9958,""science"":1.2934,""web"":1.5031}","{""analytics"":0.9239,""critical_thinking"":0.8044}",senior,en,MENA,analysis|live_blog,1.1957,1.2412,"{""Builder Weekly"":1.1734,""Global Science Desk"":1.0112}",2026-02-08T02:00:00
user_0317,climate|data|design|fintech|science|startups,public_speaking|python|sql,"{""climate"":1.5487,""data"":1.3797,""design"":0.7289,""fintech"":1.1693,""science"":0.8731,""startups"":1.354}","{""public_speaking"":1.1618,""python"":1.0621,""sql"":1.1852}",junior,en,APAC,explainer|live_blog|newsletter,1.5313,1.4877,"{""Campus Pulse"":1.0594,""Security Brief"":1.1318}",2025-12-06T00:00:00
user_0318,climate|cybersecurity|design|mobile,critical_thinking|prompt_engineering|public_speaking|sql,"{""climate"":0.8047,""cybersecurity"":1.57,""design"":1.4323,""mobile"":0.9026}","{""critical_thinking"":1.6729,""prompt_engineering"":0.8244,""public_speaking"":0.6343,""sql"":1.3943}",newcomer,en,LATAM,briefing|newsletter,1.131,1.0643,"{""Campus Pulse"":1.1485,""Global Science Desk"":1.1654,""Security Brief"":1.1169}",2025-12-22T00:00:00
user_0319,cybersecurity|data|design|mobile|startups|web,analytics|critical_thinking|javascript|machine_learning|public_speaking,"{""cybersecurity"":1.3287,""data"":1.6569,""design"":0.8806,""mobile"":0.7058,""startups"":0.6875,""web"":0.9295}","{""analytics"":0.679,""critical_thinking"":0.7212,""javascript"":0.8718,""machine_learning"":1.3443,""public_speaking"":1.459}",newcomer,en,US,explainer|live_blog,1.3294,0.9948,"{""Global Science Desk"":1.0518,""Lab Chronicle"":1.2684}",2026-03-03T07:00:00
